SubjectID,DecisionID,Constant,Treatment,SessionID,SwitchPoint,Gender,Complexity
117,2,1,1,20,8,0,2
117,3,1,1,20,8,0,3
117,4,1,1,20,8,0,4
117,5,1,1,20,8,0,5
117,6,1,1,20,8,0,6
117,7,1,1,20,8,0,7
117,8,1,1,20,8,0,8
117,9,1,1,20,8,0,9
117,10,1,1,20,8,0,10
117,11,1,1,20,8,0,11
117,12,1,1,20,8,0,12
117,13,1,1,20,8,0,13
117,14,1,1,20,8,0,14
117,15,1,1,20,8,0,15
118,1,1,1,20,1,1,1
118,2,1,1,20,1,1,2
118,3,1,1,20,1,1,3
118,4,1,1,20,1,1,4
118,5,1,1,20,1,1,5
118,6,1,1,20,1,1,6
118,7,1,1,20,1,1,7
118,8,1,1,20,1,1,8
118,9,1,1,20,1,1,9
118,10,1,1,20,1,1,10
118,11,1,1,20,1,1,11
118,12,1,1,20,1,1,12
118,13,1,1,20,1,1,13
118,14,1,1,20,1,1,14
118,15,1,1,20,1,1,15
119,1,1,1,20,0,0,1
119,2,1,1,20,0,0,2
119,3,1,1,20,0,0,3
119,4,1,1,20,0,0,4
119,5,1,1,20,0,0,5
119,6,1,1,20,0,0,6
119,7,1,1,20,0,0,7
119,8,1,1,20,0,0,8
119,9,1,1,20,0,0,9
119,10,1,1,20,0,0,10
119,11,1,1,20,0,0,11
119,12,1,1,20,0,0,12
119,13,1,1,20,0,0,13
119,14,1,1,20,0,0,14
119,15,1,1,20,0,0,15
120,1,1,1,20,6,1,1
120,2,1,1,20,6,1,2
120,3,1,1,20,6,1,3
120,4,1,1,20,6,1,4
120,5,1,1,20,6,1,5
120,6,1,1,20,6,1,6
120,7,1,1,20,6,1,7
120,8,1,1,20,6,1,8
120,9,1,1,20,6,1,9
120,10,1,1,20,6,1,10
120,11,1,1,20,6,1,11
120,12,1,1,20,6,1,12
120,13,1,1,20,6,1,13
120,14,1,1,20,6,1,14
120,15,1,1,20,6,1,15
